1658,schwalmstadt
1659,schwandorf
1660,schwanebeck
1661,schwarzenbach am wald
1662,schwarzenbach an der saale
1663,schwarzenbek
1664,schwarzenberg erzgeb
1665,schwarzenborn
1666,schwarzheide
1667,schwedt oder
1668,schweich
1669,schweinfurt
1670,schwelm
1671,schwerin
1672,schwerte
1673,schwetzingen
1674,sebnitz
1675,seehausen
1676,seehausen
1677,seelow
1678,seelze
1679,seesen
1680,sehnde
1681,seifhennersdorf
1682,selb
1683,selbitz
1684,seligenstadt
1685,selm
1686,selters
1687,senden
1688,sendenhorst
1689,senftenberg
1690,seßlach
1691,siegburg
1692,siegen
1693,sigmaringen
1694,simbach am inn
1695,simmern hunsrück
1696,sindelfingen
1697,singen
1698,sinsheim
1699,sinzig
1700,soest
1701,solingen
1702,solms
1703,soltau
1704,sömmerda
1705,sondershausen
1706,sonneberg       
1707,sonnewalde
1708,sonthofen
1709,sontra
1710,spaichingen
1711,spalt
1712,spangenberg
1713,spenge
1714,speyer
1715,spremberg
1716,springe
1717,sprockhövel
1718,stade
1719,stadtallendorf
1720,stadthagen
1721,stadtilm
1722,stadtlengsfeld
1723,stadtlohn
1724,stadtoldendorf
1725,stadtprozelten
1726,stadtroda
1727,stadtsteinach
1728,stadt wehlen
1729,starnberg
1730,staßfurt
1731,staufen im breisgau
1732,staufenberg
1733,stavenhagen
1734,st blasien
1735,stein
1736,steinach
1737,steinau an der straße
1738,steinbach-hallenberg
1739,steinbach
1740,steinfurt
1741,steinheim an der murr
1742,steinheim
1743,stendal
1744,sternberg
1745,st ingbert
1746,st georgen im schwarzwald
1747,stockach
1748,stolberg
1749,stolberg
1750,stollberg erzgeb
1751,stolpen
1752,storkow
1753,stößen
1754,straelen
1755,stralsund
1756,strasburg 
1757,straubing
1758,strausberg
1759,strehla
1760,stromberg
1761,stühlingen
1762,stutensee
1763,stuttgart
1764,st wendel
1765,suhl
1766,sulingen
1767,sulz am neckar
1768,sulzbach saar
1769,sulzbach-rosenberg
1770,sulzburg
1771,sundern (sauerland)
1772,süßen
1773,syke 
1774,tambach dietharz thür wald
1775,tangerhütte
1776,tangermünde
1777,tann 
1778,tanna
1779,tauberbischofsheim
1780,taucha
1781,taunusstein
1782,tecklenburg
1783,tegernsee
1784,telgte
1785,teltow
1786,templin
1787,tengen
1788,tessin
1789,teterow
1790,tettnang
1791,teublitz
1792,teuchern
1793,teupitz 
1794,teuschnitz
1795,thale
1796,thalheim erzgeb
1797,thannhausen
1798,tharandt
1799,themar
1800,thum
1801,tirschenreuth
1802,titisee-neustadt
1803,tittmoning
1804,todtnau
1805,töging am inn
1806,tönisvorst
1807,tönning
1808,torgau
1809,torgelow
1810,tornesch
1811,traben-trarbach
1812,traunreut
1813,traunstein
1814,trebbin
1815,trebsen mulde
1816,treffurt
1817,trendelburg
1818,treuchtlingen
1819,treuen
1820,treuenbrietzen
1821,triberg im schwarzwald
1822,tribsees
1823,trier
1824,triptis
1825,trochtelfingen
1826,troisdorf
1827,trossingen
1828,trostberg
1829,tübingen
1830,tuttlingen
1831,twistringen 
1832,übach-palenberg
1833,überlingen
1834,uebigau-wahrenbrück
1835,ueckermünde
1836,uelzen
1837,uetersen
1838,uffenheim
1839,uhingen
1840,ulm
1841,ulrichstein
1842,ummerstadt
1843,unkel
1844,unna
1845,unterschleißheim
1846,usedom
1847,usingen
1848,uslar 
1849,vacha
1850,vaihingen an der enz
1851,vallendar
1852,varel
1853,vechta
1854,velbert
1855,velburg
1856,velden
1857,vellberg
1858,vellmar
1859,velten
1860,verden  
1861,veringenstadt
1862,versmold
1863,vetschau spreewald
1864,viechtach
1865,vienenburg
1866,viernheim
1867,viersen
1868,villingen-schwenningen
1869,vilsbiburg
1870,vilseck
1871,vilshofen an der donau
1872,visselhövede
1873,vlotho
1874,voerde
1875,vogtsburg im kaiserstuhl
1876,vohburg an der donau
1877,vohenstrauß
1878,vöhrenbach
1879,vöhringen
1880,volkach
1881,völklingen
1882,volkmarsen
1883,vreden 
1884,wachenheim an der weinstraße
1885,wächtersbach
1886,wadern
1887,waghäusel
1888,wahlstedt
1889,waiblingen
1890,waibstadt
1891,waischenfeld
1892,waldbröl
1893,waldeck
1894,waldenbuch
1895,waldenburg
1896,waldenburg
1897,waldershof
1898,waldheim
1899,waldkappel
1900,waldkirch
1901,waldkirchen
1902,waldkraiburg
1903,waldmünchen
1904,waldsassen
1905,waldshut-tiengen
1906,walldorf
1907,walldürn
1908,wallenfels
1909,walsrode
1910,waltershausen
1911,waltrop
1912,wanfried
1913,wangen im allgäu
1914,wanzleben
1915,warburg
1916,waren
1917,warendorf
1918,warin
1919,warstein
1920,wassenberg
1921,wasserburg am inn
1922,wassertrüdingen
1923,wasungen
1924,wedel
1925,weener
1926,wegberg
1927,wegeleben
1928,wehr
1929,weida
1930,weiden in der oberpfalz
1931,weikersheim
1932,weil am rhein
1933,weilburg
1934,weil der stadt
1935,weilheim an der teck
1936,weilheim in oberbayern
1937,weimar
1938,weingarten
1939,weinheim
1940,weinsberg
1941,weinstadt
1942,weismain
1943,weißenberg
1944,weißenburg in bayern
1945,weißenfels
1946,weißenhorn
1947,weißensee
1948,weißenstadt
1949,weißenthurm
1950,weißwasser o l
1951,weiterstadt
1952,welzheim
1953,welzow
1954,wemding
1955,wendlingen am neckar
1956,werben
1957,werdau
1958,werder
1959,werdohl
1960,werl
1961,wermelskirchen
1962,wernau
1963,werne
1964,werneuchen
1965,wernigerode
1966,wertheim
1967,werther
1968,wertingen
1969,wesel
1970,wesenberg
1971,wesselburen
1972,wesseling
1973,westerburg
1974,westerland
1975,westerstede
1976,wetter
1977,wetter
1978,wettin
1979,wetzlar
1980,widdern
1981,wiehe
1982,wiehl
1983,wiesbaden
1984,wiesmoor
1985,wiesensteig
1986,wiesloch
1987,wildberg
1988,wildemann
1989,wildenfels
1990,wildeshausen
1991,wilhelmshaven
1992,wilkau-haßlau
1993,willebadessen
1994,willich
1995,wilsdruff
1996,wilster
1997,wilthen
1998,windischeschenbach
1999,windsbach
2000,winnenden
2001,winsen
2002,winterberg
2003,wipperfürth
2004,wirges
2005,wismar
2006,wissen
2007,witten
2008,wittenberg
2009,wittenberge
2010,wittenburg
2011,wittichenau
2012,wittlich
2013,wittingen
2014,wittmund
2015,wittstock dosse
2016,witzenhausen
2017,woldegk
2018,wolfach
2019,wolfen
2020,wolfenbüttel
2021,wolfhagen
2022,wolframs-eschenbach
2023,wolfratshausen
2024,wolfsburg
2025,wolfstein
2026,wolgast
2027,wolkenstein
2028,wolmirstedt
2029,wörlitz
2030,worms
2031,wörth am rhein
2032,wörth an der donau
2033,wörth am main
2034,wriezen
2035,wülfrath
2036,wunsiedel
2037,wunstorf
2038,wuppertal
2039,würselen
2040,wurzbach
2041,würzburg
2042,wurzen
2043,wustrow
2044,wyk auf föhr 
2045,xanten
2046,zahna
2047,zarrentin am schaalsee
2048,zehdenick
2049,zeil am main
2050,zeitz
2051,zell am harmersbach
2052,zell im wiesental
2053,zell
2054,zella-mehlis
2055,zerbst
2056,zeulenroda-triebes
2057,zeven
2058,ziegenrück
2059,zierenberg
2060,ziesar
2061,zirndorf
2062,zittau
2063,zöblitz
2064,zörbig  
2065,zossen
2066,zschopau
2067,zülpich
2068,zweibrücken
2069,zwenkau
2070,zwickau
2071,zwiesel
2072,zwingenberg
2073,zwönitz
